additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/263k/262034/155517209/262034_RX457303_DOC_00_0000.pdf""]","Main Street, Thorner, Leeds","Added on 29/11/2024
 by Butler Ridge, Wetherby",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 29/11/2024,A truly beautiful home which has been successfully extended and refurbished to an exceptional standard whilst retaining many original features,,https://www.rightmove.co.uk/properties/155517209#/?channel=RES_BUY,1475000,155517209,4220sq. ft,for-sale,,Leasehold (25 years),25 years,link detached h,https://www.rightmove.co.uk/properties/155517209#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Old Park Road, Roundhay, Leeds, West Yorkshire","Reduced on 25/03/2024
 by Fine & Country, Moortown",0,7,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 25/03/2024,"Set on an enviable corner plot is this wonderful family home offering generous accommodation arranged over four floors. Old Park Road remains a prime address in the heart of the highly sought after location of Roundhay, being very close to the park and the cosmopolitan facilities of Street Lane.",,https://www.rightmove.co.uk/properties/146097821#/?channel=RES_BUY,1450000,146097821,4099sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/146097821#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/93k/92822/153790835/92822_33441268_DOC_00_0005.pdf""]","Kings Road, Bramhope, Leeds","Added on 15/10/2024
 by Hunters, Yeadon, Guiseley and Surrounding",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 15/10/2024,"Introducing Kingsgarth, a stunning luxury home located in the sought-after village of Bramhope, North Leeds. This substantial property offers the perfect blend of elegance and comfort, with easy access to local amenities and nearby areas like Alwoodley, Otley, and Leeds via Otley Road. T...",,https://www.rightmove.co.uk/properties/153790835#/?channel=RES_BUY,1400000,153790835,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/153790835#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Holmefield House, 1 North Hill Road, Headingley, Leeds, LS6","Added on 10/02/2025
 by Linley & Simpson, North Leeds",0,14,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",s,GB,GBP,Added on 10/02/2025,AN EXCITING INVESTMENT OPPORTUNITY TO ACQUIRE A GRADE II LISTED FREEHOLD BUILDING COMPRISING SIX SELF CONTAINED APARTMENTS CURRENTLY LET TO PROFESSIONAL TENANTS. Freehold. Council Tax Bands C & D.,,https://www.rightmove.co.uk/properties/158021963#/?channel=RES_BUY,1400000,158021963,,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/158021963#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","High Street, Bramham, Wetherby, West Yorkshire, LS23","Added on 27/02/2025
 by Savills, York",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 27/02/2025,A perfect period family home in a highly regarded village.,,https://www.rightmove.co.uk/properties/158779265#/?channel=RES_BUY,1400000,158779265,3522sq. ft,for-sale,,Leasehold (160 years),160 years,detached h,https://www.rightmove.co.uk/properties/158779265#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/156281492/228986_33575516_DOC_02_0012.pdf""]","Lakestream House, Roundhay, Leeds","Added on 26/12/2024
 by Monroe Estate Agents, Alwoodley",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 26/12/2024,"Welcome to Lakestream House, a truly exceptional property that has remained off the open market for over a century. Once owned by the great-great-grandfather of Kate Middleton, the Princess of Wales, this historic home enjoys a prime location just minutes from picturesque green spaces, the highly...",,https://www.rightmove.co.uk/properties/156281492#/?channel=RES_BUY,1395000,156281492,3214sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/156281492#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]",Horsforth,"Added on 20/01/2025
 by Enfields Luxe, Covering Wharfedale",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 20/01/2025,"Dean Head House Settled down a private road in Horsforth, stands a spectacular home whose modest appearance belies its impressive nature within...you could be forgiven for missing it entirely from the road. That, is precisely the point. Designed to blend unobtrusively into its natural surro...",,https://www.rightmove.co.uk/properties/157201154#/?channel=RES_BUY,1395000,157201154,,for-sale,,Leasehold (40 years),40 years,cha,https://www.rightmove.co.uk/properties/157201154#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/147797168/253205_33055336_DOC_02_0011.pdf""]","Westways, Thorner, Leeds","Added on 09/05/2024
 by Monroe Estate Agents, Boston Spa",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 09/05/2024,"******WESTWAYS-Equestrian and residential modern home******* Wonderful family home in the heart of Thorner offering versatile accommodation, and equestrian facilities with 5 acres and beautiful green belt views. To book your viewing call Monoe on .",,https://www.rightmove.co.uk/properties/147797168#/?channel=RES_BUY,1350000,147797168,2932sq. ft,for-sale,,Leasehold (20 years),20 years,equest,https://www.rightmove.co.uk/properties/147797168#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Bunny Hall Meadows, Bramhope, LS16 9","Added on 01/03/2025
 by HMCA Estates, Knaresborough",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 01/03/2025,"An exciting new bespoke development consisting of 4 luxurious properties is coming to Bramhope.
These sumptuous five and six-bedroom detached stone built properties start from 3296 sq ft and offer spectacular views over the picturesque countryside.",,https://www.rightmove.co.uk/properties/158874032#/?channel=RES_BUY,1350000,158874032,3296sq. ft,for-sale,,Leasehold (45 years),45 years,detached h,https://www.rightmove.co.uk/properties/158874032#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Wike Ridge Lane, Leeds, West Yorkshire","Added on 15/04/2024
 by Beadnall & Copley, Wetherby",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 15/04/2024,"A truly unique opportunity to purchase a six bedroom, four bathroom stone built farmhouse dating from the 1700's and originally part of the Harewood Estate. In stunning condition throughout the property has been fully refurbished and extended to create this fabulous family home with just under 30...",,https://www.rightmove.co.uk/properties/150488315#/?channel=RES_BUY,1350000,150488315,3000sq. ft,for-sale,,Leasehold (30 years),30 years,link detached h,https://www.rightmove.co.uk/properties/150488315#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/159335072/253205_33734543_DOC_02_0001.pdf""]","Scarcroft Crescent, Leeds","Added on 12/03/2025
 by Monroe Estate Agents, Boston Spa",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 12/03/2025,Do you want to move into a high-specification home in a sought-after area?,,https://www.rightmove.co.uk/properties/159335072#/?channel=RES_BUY,1300000,159335072,2842sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/159335072#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/267k/266873/157658924/266873_XGB-90539994_DOC_00_0000.pdf""]","Scotland Lane, Leeds, LS18","Added on 01/02/2025
 by Domus Residential, Covering Leeds",3,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 01/02/2025,"INFREQUENTLY DO SUCH BEAUTIFUL, SPACIOUS, CHARACTER HOMES BECOME AVAILABLE IN THIS FANTASTIC POSITION. 1/2 acre* of grounds, 5 Bedrooms, 3 Bathrooms, multiple reception rooms.",,https://www.rightmove.co.uk/properties/157658924#/?channel=RES_BUY,1300000,157658924,3300sq. ft,for-sale,,Leasehold (22 years),22 years,semi-detached h,https://www.rightmove.co.uk/properties/157658924#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Main Street, Walton, Wetherby, West Yorkshire, LS23","Added on 06/03/2025
 by Savills, York",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 06/03/2025,"A sympathetically extended and remodeled period stone farm house providing deceptively spacious accommodation, incorporating a garage and workshop.",,https://www.rightmove.co.uk/properties/159084188#/?channel=RES_BUY,1300000,159084188,4312sq. ft,for-sale,,Leasehold (160 years),160 years,semi-detached h,https://www.rightmove.co.uk/properties/159084188#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/263k/262034/158588984/262034_RX519354_DOC_00_0000.pdf""]","Stonedene Park, Wetherby, West Yorkshire","Added on 22/02/2025
 by Butler Ridge, Wetherby",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 22/02/2025,"A beautifully presented four/five bedroom detached home, set in over half an acre of grounds, within walking distance of Wetherby town centre",,https://www.rightmove.co.uk/properties/158588984#/?channel=RES_BUY,1299995,158588984,3247sq. ft,for-sale,,Leasehold (25 years),25 years,detached h,https://www.rightmove.co.uk/properties/158588984#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","""Linton House"", Avenue Des Hirondelles, Pool-in-Wharfedale, West Yorkshire","Reduced on 09/07/2024
 by Walker Smale, West Park",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 09/07/2024,4230 ft2 imposing and immensely impressive detached residence in a commanding elevated position on a private tree-lined road of prestigious individual properties.,,https://www.rightmove.co.uk/properties/146579537#/?channel=RES_BUY,1295000,146579537,4230sq. ft,for-sale,,Leasehold (100 years),100 years,detached h,https://www.rightmove.co.uk/properties/146579537#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Larkfield Grange, Rawdon, Leeds, West Yorkshire, LS19","Reduced on 06/03/2025
 by Hardisty Prestige, Horsforth",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 06/03/2025,"Nestled in the heart of Rawdon village, down its own 75m private driveway is the prestigious and commanding home, Larkfield Grange. Presenting a remarkable opportunity to acquire a property steeped in history and exuding character and charm. This splendid home boasts fabulous long distance...",,https://www.rightmove.co.uk/properties/153862151#/?channel=RES_BUY,1295000,153862151,4000sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/153862151#/?channel=RES_BUY,Available (link not found)
,"Manor Mills, Ingram Street","Added on 13/03/2025
 by North Property Group, Leeds",0,0,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 13/03/2025,** SOUTHBANK LOCATION** MOST DESIRABLE AREA IN LEEDS** JUST 10 MINUTES WALK FROM THE TRAIN STATION** CONCIERGE** FURNISHED** HIGH TENANT DEMAND** PERFECT INVESTMENT** YIELDS OVER 8%** CASH BUYERS ONLY**,£370 per annum,https://www.rightmove.co.uk/properties/159354908#/?channel=RES_BUY,80000,159354908,293sq. ft,for-sale,£370 per annum,Leasehold (988 years),988 years,Not specified,https://www.rightmove.co.uk/properties/159354908#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Whitegate, East Keswick, LS17","Added on 01/10/2024
 by Furnell Residential, Leeds",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 01/10/2024,"An extremely rare opportunity to acquire this substantial four-bedroom former coach house which extends to approximately 3000 Sqft and is set within the heart of East Keswick, whilst offering countryside views.",,https://www.rightmove.co.uk/properties/153235442#/?channel=RES_BUY,1295000,153235442,2977sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/153235442#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/147501089/228986_33067823_DOC_02_0017.pdf""]","Rydedale, Adel, Leeds","Reduced on 30/10/2024
 by Monroe Estate Agents, Alwoodley",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 30/10/2024,"Imagine living in a stunning family home in Adel, with exceptional living spaces. Call to book your viewing today!",,https://www.rightmove.co.uk/properties/147501089#/?channel=RES_BUY,1295000,147501089,3480sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/147501089#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Alwoodley Gates, Alwoodley, Leeds, LS17","Added on 19/07/2024
 by Furnell Residential, Leeds",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 19/07/2024,An extremely rare opportunity to acquire this substantial six-bedroom family home which extends to approximately 3600 sqft and is set within this exclusive development in the heart of Alwoodley.,,https://www.rightmove.co.uk/properties/150437960#/?channel=RES_BUY,1295000,150437960,3600sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/150437960#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/263k/262034/137010650/262034_RX274929_DOC_00_0000.pdf"", ""https://media.rightmove.co.uk/263k/262034/137010650/262034_RX274929_DOC_01_0000.pdf""]","Silver Gates, Wigton Lane, Alwoodley","Reduced on 27/12/2024
 by Butler Ridge, Wetherby",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 27/12/2024,Luxury three bedroom duplex apartment with secure underground parking for two cars and four balconies,,https://www.rightmove.co.uk/properties/137010650#/?channel=RES_BUY,1275000,137010650,2314sq. ft,for-sale,,Leasehold (25 years),25 years,apa,https://www.rightmove.co.uk/properties/137010650#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Tibgarth, Linton, LS22","Added on 14/03/2025
 by Fowler & Powell, Chapel Allerton",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 14/03/2025,"A luxurious stone-built home in exclusive Linton, offering privacy, elegance, and stunning landscaped gardens.",,https://www.rightmove.co.uk/properties/159426500#/?channel=RES_BUY,1250000,159426500,3197sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/159426500#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Thorp Arch Park, Thorp Arch, LS23","Added on 04/02/2025
 by Furnell Residential, Leeds",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 04/02/2025,A stylish and extended four-bedroom detached family home which offers an impressive array of individual features whilst enjoying an open aspect to the rear of the property.,,https://www.rightmove.co.uk/properties/157745390#/?channel=RES_BUY,1250000,157745390,2606sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/157745390#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Tib Garth, Linton, Wetherby, West Yorkshire, LS22","Added on 03/03/2025
 by Dacre Son & Hartley, Wetherby",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/03/2025,An outstanding five bedroom detached executive home quietly positioned within one of Linton village's most favoured cul-de-sacs sat within a generous and secluded plot extending to 0.25 acres.,,https://www.rightmove.co.uk/properties/158925833#/?channel=RES_BUY,1250000,158925833,2713sq. ft,for-sale,,Leasehold (200 years),200 years,detached h,https://www.rightmove.co.uk/properties/158925833#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/270k/269516/156905714/269516_33606036_DOC_02_0009.pdf""]","Victoria Avenue, Menston, Ilkley","Added on 15/01/2025
 by Tranmer White, Ilkley",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",G,GB,GBP,Added on 15/01/2025,"A handsome stone built semi detached offering exceptional family accommodation retaining many appealing period features, appointed throughout to an exceptional standard. The property has a delightful private long garden with a frontage onto Westbourne Drive and from a slightly elevated setting th...",,https://www.rightmove.co.uk/properties/156905714#/?channel=RES_BUY,1250000,156905714,,for-sale,,Leasehold (140 years),140 years,semi-detached h,https://www.rightmove.co.uk/properties/156905714#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Clifford Road, Boston Spa, LS23","Added on 25/09/2024
 by Furnell Residential, Leeds",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 25/09/2024,"A most charming and extended four-bedroom family home which occupies an enviable plot extending to approximately 0.5 acres of beautiful, landscaped gardens, whilst being a short walk from the centre of Boston Spa village.",,https://www.rightmove.co.uk/properties/153022526#/?channel=RES_BUY,1250000,153022526,,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/153022526#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Rigton Bank, Bardsey, LS17","Added on 03/01/2025
 by Furnell Residential, Leeds",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/01/2025,"A remarkable and truly individual four-bedroom detached family home which is conveniently located within the highly regarded village of Bardsey. Occupying an enviable plot which extends to approximately 1 acre, this marvellous home adjoins open countryside and boasts captivating views.",,https://www.rightmove.co.uk/properties/156441446#/?channel=RES_BUY,1250000,156441446,2754sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/156441446#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/261k/260750/157693565/260750_4994_DOC_00_0000.pdf""]","Newlaithes Manor, Newlaithes Road, Horsforth","Added on 03/02/2025
 by Adair Paxton, Leeds City Centre",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/02/2025,Newlaithes Manor is a most spectacular house. It is believed to be the oldest property in Horsforth with the oldest elements being 800 years old and the majority being a combination of Tudor and Georgian! This delightful Grade II listed house is offered to the market with no onward chain and...,,https://www.rightmove.co.uk/properties/157693565#/?channel=RES_BUY,1250000,157693565,,for-sale,,Leasehold (800 years),800 years,detached h,https://www.rightmove.co.uk/properties/157693565#/?channel=RES_BUY,
,"Lawnswood Crescent, Leeds, West Yorkshire","Added on 18/07/2024
 by Fine & Country, Moortown",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",G,GB,GBP,Added on 18/07/2024,"Nestled in a serene and prestigious estate in the charming location of Adel, this magnificent, detached property, constructed in 2019, epitomizes modern luxury and elegance. Spread across three expansive floors, this home offers a perfect blend of contemporary amenities and thoughtful design, mak...",,https://www.rightmove.co.uk/properties/150394823#/?channel=RES_BUY,1200000,150394823,2972sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/150394823#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/159335045/253205_33733873_DOC_02_0003.pdf""]","Brook House, High Street, Boston Spa, Wetherby","Added on 12/03/2025
 by Monroe Estate Agents, Boston Spa",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 12/03/2025,Are you looking for a charming character property located on Boston Spa High Street? It’s full of character and appeal.,,https://www.rightmove.co.uk/properties/159335045#/?channel=RES_BUY,1200000,159335045,3814sq. ft,for-sale,,Leasehold (20 years),20 years,semi-detached h,https://www.rightmove.co.uk/properties/159335045#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","The Walled House, Boston Spa, LS23 6AL","Reduced on 26/12/2024
 by Croft, York",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 26/12/2024,"Nestled in the heart of Boston Spa, this exceptional property boasts an impressive garden, six bedrooms, and six versatile reception areas. The home's prime location and generous accommodations make it a truly remarkable offering.",,https://www.rightmove.co.uk/properties/151984553#/?channel=RES_BUY,1200000,151984553,3282sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/151984553#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Woodsley Road, Leeds, West Yorkshire, LS2","Added on 07/07/2024
 by £1234 Morfitt Shaw, Leeds",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 07/07/2024,"DUE TO RESPONSE, APPLY VIA EMAIL AGENT / REQUEST DETAILS, DO NOT CALL. A substantial investment property, with accommodation currently arranged as three self contained shared apartments in the main building, plus a further one bedroom flat to the rear. Currently achieving a rental income of £70k pa.",,https://www.rightmove.co.uk/properties/149946317#/?channel=RES_BUY,1200000,149946317,3032sq. ft,for-sale,,Leasehold (40 years),40 years,bl,https://www.rightmove.co.uk/properties/149946317#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/148342070/253205_33118914_DOC_02_0062.pdf""]","The Walled House, Boston Spa","Reduced on 26/12/2024
 by Monroe Estate Agents, Boston Spa",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 26/12/2024,"This wonderful home in Boston Spa offers the most magnificent garden, six bedrooms, six reception rooms and is situated in the heart of Boston Spa! Viewings are available by appointment only.",,https://www.rightmove.co.uk/properties/148342070#/?channel=RES_BUY,1200000,148342070,3282sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/148342070#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Wigton Lane, Leeds","Reduced on 05/03/2025
 by Real Estate Sales & Lettings, Leeds",4,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 05/03/2025,"**VIEWINGS WED 12th MARCH 1.30-3.00pm CALL TO ARRANGE A VIEWING** SPACIOUS 5 BEDROOM - 4 BATHROOM 6 RECEPTION HOME WITH IT'S GRAND HALL AND STAIRCASE GENEROUS PLOT, BEING SOLD WITH NO ONWARD CHAIN. **THE PROPERTY IS 4,000 SQ FT **",,https://www.rightmove.co.uk/properties/159017939#/?channel=RES_BUY,1200000,159017939,4198sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/159017939#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Halstead Drive, Menston","Reduced on 26/12/2024
 by Enfields Luxe, Covering Wharfedale",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 26/12/2024,"Welcome to Halstead Drive, where luxury meets convenience ideally located on the cusp of Menston village. Nestled on a private road, and only a seven minutes walk to the station, this stunning property offers not just a home, but a lifestyle replete with comfort, elegance and versatility. Stan...",,https://www.rightmove.co.uk/properties/154817462#/?channel=RES_BUY,1199000,154817462,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/154817462#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/159041258/253205_33717202_DOC_02_0002.pdf""]","Moorfield Grange, Butts Garth Farm, Thorner","Added on 05/03/2025
 by Monroe Estate Agents, Boston Spa",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/03/2025,"Welcome to your new family home in the friendly village of Thorner! This lovely place is all set for you to move in and start making wonderful memories. Come check it out, and you’ll fall in love!",,https://www.rightmove.co.uk/properties/159041258#/?channel=RES_BUY,1195000,159041258,3979sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/159041258#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/263k/262034/152495492/262034_RX418721_DOC_00_0000.pdf""]","Langwith Valley Road, Collingham, Wetherby","Added on 16/09/2024
 by Butler Ridge, Wetherby",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 16/09/2024,"A beautifully presented and extended six bedroom stone fronted detached home located in a peaceful cul-de-sac in Collingham, with no onward chain",,https://www.rightmove.co.uk/properties/152495492#/?channel=RES_BUY,1195000,152495492,2940sq. ft,for-sale,,Leasehold (25 years),25 years,detached h,https://www.rightmove.co.uk/properties/152495492#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/281k/280472/153848591/280472_33444835_DOC_02_0008.pdf""]","The Farmhouse, Flying Horse Farm, Thorner, Leeds","Added on 14/10/2024
 by Land & New Homes, Alwoodley",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 14/10/2024,"*** AVAILABLE FOR IMMEDIATE OCCUPANY *** Flying Horse Farmhouse is a charming, Grade II listed detached residence which offers over 3000 sqft of internal accommodation. This home offers exceptional standards of versatile, open plan living and benefits from a south-facing garden with views of the ...",,https://www.rightmove.co.uk/properties/153848591#/?channel=RES_BUY,1195000,153848591,3197sq. ft,for-sale,,Leasehold (40 years),40 years,Not specified,https://www.rightmove.co.uk/properties/153848591#/?channel=RES_BUY,
