additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/166k/165632/156260510/165632_33574120_DOC_00_0003.pdf""]","Chapel Road, Burnham-On-Crouch","Added on 26/12/2024
 by S J Warren, Burnham-On-Crouch",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 26/12/2024,"Grade II listed cottage circa 1830s in traditional Essex weatherboard, offering much of its original charm and character. The property is in a prime location ideal for the high street shops, restaurants, yacht clubs and Burnhams gorgeous riverfront. The cottage has been extended and on th...",,https://www.rightmove.co.uk/properties/156260510#/?channel=RES_BUY,270000,156260510,,for-sale,,Leasehold (40 years),40 years,c,https://www.rightmove.co.uk/properties/156260510#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/11k/10260/157400135/10260_100923004663_DOC_00_0000.pdf""]","High Street, Burnham-on-Crouch","Added on 27/01/2025
 by Curtis O'Boyle, Maldon",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 27/01/2025,"BEING OFFERED WITH NO ONWARD CHAIN a deceptively spacious 2 bedroom apartment arranged over 2 floors. Originally converted from St. Mary's School and famous clock tower, the apartment is located within the most convenient High Street position offering easy access to yacht clubs, quayside and coun...",,https://www.rightmove.co.uk/properties/157400135#/?channel=RES_BUY,269950,157400135,,for-sale,,Freehold,,apa,https://www.rightmove.co.uk/properties/157400135#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Western Road, Burnham-On-Crouch, Essex, CM0","Added on 08/02/2025
 by Burnham Residential, Covering Burnham-On-Crouch",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 08/02/2025,"Price range £260,000-£280,000 NO ONWARD CHAINMOMENTS FROM THE HIGH STREET AND COUNTRY PARK this beautifully presented CHARACTER HOUSE affords TWO DOUBLE BEDROOMS, spacious kitchen diner, and a SOUTH FACING GARDEN. Viewing is highly recommended to appreciate the deceptive size of the property.",,https://www.rightmove.co.uk/properties/157990136#/?channel=RES_BUY,260000,157990136,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/157990136#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/8k/7881/157292393/7881_33626548_DOC_00_0019.pdf""]","Kings Road, Burnham-On-Crouch","Reduced on 20/02/2025
 by Church & Hawes, Burnham on Crouch",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 20/02/2025,"**NO ONWARD CHAIN** Favourably positioned towards the end of this sought after no through road, in the centre of Burnham within a stones throw of the picturesque waterfront of the River Crouch and walking distance to Burnham's historic High Street, is this well presented semi-detached home offeri...",,https://www.rightmove.co.uk/properties/157292393#/?channel=RES_BUY,250000,157292393,,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/157292393#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/166k/165632/158727878/165632_33700912_DOC_00_0004.pdf""]","Belvedere Court, Burnham-On-Crouch","Added on 26/02/2025
 by S J Warren, Burnham-On-Crouch",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 26/02/2025,"ARE YOU LOOKING FOR AN APARTMENT WITH GORGEOUS RIVER VIEWS, TO LIVE OR TO RENT OUT. Located adjacent to the sea wall and esplanade offering you fantastic coastal walks and easy access to the high street, shops, restaurants and general amenities. This first floor two bedroom apartment offe...",,https://www.rightmove.co.uk/properties/158727878#/?channel=RES_BUY,250000,158727878,,for-sale,,Leasehold (40 years),40 years,h,https://www.rightmove.co.uk/properties/158727878#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/8k/7881/158779664/7881_33558197_DOC_00_0003.pdf""]","Station Road, Burnham-on-Crouch","Added on 12/12/2024
 by Church & Hawes, Burnham on Crouch",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",B,GB,GBP,Added on 12/12/2024,"Set in the heart of Burnham is this vastly improved and wonderfully maintained maisonette offering a wealth of spacious living accommodation throughout, private garden and garage. The property represents an ideal first time or investment opportunity with living accommodation commencing with a pri...",,https://www.rightmove.co.uk/properties/158779664#/?channel=RES_BUY,250000,158779664,,for-sale,,Freehold,,mais,https://www.rightmove.co.uk/properties/158779664#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/8k/7881/154983620/7881_33509872_DOC_02_0011.pdf""]","Station Road, Burnham-on-Crouch","Added on 14/11/2024
 by Church & Hawes, Burnham on Crouch",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 14/11/2024,"**CHARMING CHARACTER COTTAGE IN CENTRE OF BURNHAM** Positioned favourably in the heart of Burnham a short stroll to it's historic High Street, array of shops, restaurants and public houses as well mainline railway station which offers direct links into London Liverpool Street, is this charming ch...",,https://www.rightmove.co.uk/properties/154983620#/?channel=RES_BUY,249950,154983620,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/154983620#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Essex Road, Burnham-on-crouch, CM0 8EQ","Reduced on 14/03/2025
 by Joe Ross Properties, Powered by eXp, Maldon",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 14/03/2025,Fantastic opportunity for first-time buyers or downsizers.,,https://www.rightmove.co.uk/properties/156278510#/?channel=RES_BUY,235000,156278510,612sq. ft,for-sale,,Freehold,,mais,https://www.rightmove.co.uk/properties/156278510#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","The Belvedere, Burnham-on-crouch, CM0 8AW","Added on 10/12/2024
 by Joe Ross Properties, Powered by eXp, Maldon",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 10/12/2024,"Live life on one level with this two-bedroom terrace bungalow. In stunning location, backed on to the sea wall with Free space for dinghy!",,https://www.rightmove.co.uk/properties/155812007#/?channel=RES_BUY,210000,155812007,555sq. ft,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/155812007#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","The Belvedere, Burnham-on-Crouch, Essex","Reduced on 12/02/2025
 by Springbok Properties, Nationwide",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",B,GB,GBP,Reduced on 12/02/2025,"This ideal retirement home is deceptively spacious, with two double bedrooms and a rear yard it is also situated close to the sea front at Burnham on Crouch Viewing Advised.",,https://www.rightmove.co.uk/properties/156089663#/?channel=RES_BUY,195000,156089663,,for-sale,,Leasehold (199 years),199 years,bungal,https://www.rightmove.co.uk/properties/156089663#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/11k/10260/159169076/10260_100923004704_DOC_00_0000.pdf""]","Crouch Road, Burnham-on-Crouch","Added on 08/03/2025
 by Curtis O'Boyle, Maldon",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 08/03/2025,"Offered with no onward chain a ground floor flat with own private entrance, courtyard garden and parking. Accommodation includes a conservatory style reception room, open plan lounge/kitchen, bedroom with ensuite shower room. Freshly painted with new carpets fitted and the current owners have cha...",,https://www.rightmove.co.uk/properties/159169076#/?channel=RES_BUY,195000,159169076,,for-sale,,Freehold,,g,https://www.rightmove.co.uk/properties/159169076#/?channel=RES_BUY,
,"New Road, Burnham-on-Crouch","Added on 03/09/2024
 by Curtis O'Boyle, Maldon",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/09/2024,"Property located in New Road, Burnham-on-Crouch",,https://www.rightmove.co.uk/properties/151975478#/?channel=RES_BUY,165000,151975478,,for-sale,,Leasehold (40 years),40 years,apa,https://www.rightmove.co.uk/properties/151975478#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/8k/7881/159062942/7881_33719826_DOC_00_0005.pdf""]","Hermes Drive, Burnham-on-Crouch","Added on 06/03/2025
 by Church & Hawes, Burnham on Crouch",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 06/03/2025,"NO ONWARD CHAIN** Being sold with the benefit of a recently renewed 110 year lease and representing an ideal first time or investment purchase is this wonderfully presented ground floor maisonette favourably positioned within walking distance of an array of local amenities including shops, restau...","£1,800 per annum",https://www.rightmove.co.uk/properties/159062942#/?channel=RES_BUY,140000,159062942,,for-sale,"£1,800 per annum",Leasehold (110 years),110 years,apa,https://www.rightmove.co.uk/properties/159062942#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Hermes Drive, Burnham-On-Crouch, Essex, CM0","Added on 05/03/2025
 by Burnham Residential, Covering Burnham-On-Crouch",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/03/2025,"PRICE RANGE £140,000 - £150,000Benefitting a NEW EXTENDED LEASE OF 110 YEARS this well presented GROUND FLOOR apartment is offered with NO ONWARD CHAIN. A fantastic opportunity for first time buyers or investors, the flat has allocated parking and a communal garden space.",,https://www.rightmove.co.uk/properties/151369274#/?channel=RES_BUY,140000,151369274,,for-sale,,Leasehold (110 years),110 years,g,https://www.rightmove.co.uk/properties/151369274#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Burnham On Crouch, Essex, CM0 8AN","Added on 20/11/2024
 by Park Move, Nationwide",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 20/11/2024,"The Regal Hemsworth builds on all the character of the original, but with significant additional wow factor in the design theme along with key features including a brand-new kitchen layout.",,https://www.rightmove.co.uk/properties/156862760#/?channel=RES_BUY,129995,156862760,,for-sale,,freehold,,pa,https://www.rightmove.co.uk/properties/156862760#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Burnham On Crouch, Essex, CM0 8AN","Added on 03/12/2024
 by Park Move, Nationwide",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/12/2024,"Introducing the Atlas Image, a two-bedroom luxury leisure home that redefines sophistication and comfort in holiday home living.",,https://www.rightmove.co.uk/properties/156862808#/?channel=RES_BUY,125995,156862808,,for-sale,,freehold,,pa,https://www.rightmove.co.uk/properties/156862808#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Burnham On Crouch, Essex, CM0 8AN","Added on 18/12/2024
 by Park Move, Nationwide",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 18/12/2024,"With its 7ft side walls and feature aspect windows, the Heritage 6 has an exceptionally light and airy living space.",,https://www.rightmove.co.uk/properties/156862847#/?channel=RES_BUY,119995,156862847,,for-sale,,freehold,,pa,https://www.rightmove.co.uk/properties/156862847#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Burnham On Crouch, Essex, CM0 8AN","Added on 18/12/2024
 by Park Move, Nationwide",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 18/12/2024,The Chorus 8 is a perennial favourite with its open plan living area featuring light wood wall panels and furniture with stylish grey drawer fronts and modern electric fire.,,https://www.rightmove.co.uk/properties/156862823#/?channel=RES_BUY,117000,156862823,,for-sale,,freehold,,pa,https://www.rightmove.co.uk/properties/156862823#/?channel=RES_BUY,
,"Sea End Boat House, Burnham-on-Crouch, Essex, CM0","Added on 31/08/2024
 by Bairstow Eves, Burnham on Crouch",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 31/08/2024,POPULAR DEVELOPMENT IN BURNHAM ** RICE & COLES ** FANTASTIC LOCATION SET ON THE RIVER CROUCH** 2 BEDROOM PARK HOME WITH EN-SUITE*** PARKING** 12 MONTH LICENCE* Ever dreamed of having your own perfect escape pad from the business of modern life? A quiet spot in the...,,https://www.rightmove.co.uk/properties/151898288#/?channel=RES_BUY,110000,151898288,,for-sale,,freehold,,m,https://www.rightmove.co.uk/properties/151898288#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Plot 77 Sea End Caravan Park, Burnham-on-Crouch, Essex, CM0","Added on 05/08/2024
 by Bairstow Eves, Burnham on Crouch",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/08/2024,POPULAR DEVELOPMENT IN BURNHAM ** RICE & COLES ** FANTASTIC LOCATION SET ON THE RIVER CROUCH** 2 BEDROOM PARK HOME WITH EN-SUITE*** PARKING** 12 MONTH LICENCE** ATLAS SAHARA 38' X 12' Ever dreamed of having your own perfect escape pad from the business of modern life? A...,,https://www.rightmove.co.uk/properties/150989435#/?channel=RES_BUY,99950,150989435,,for-sale,,freehold,,m,https://www.rightmove.co.uk/properties/150989435#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Burnham On Crouch, Essex, CM0 8AN","Reduced on 19/11/2024
 by Park Move, Nationwide",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 19/11/2024,Special Offer: Reserve your plot in January or February 2025 and receive £1000 vouchers of your choice when you exchange. Terms & conditions apply.,,https://www.rightmove.co.uk/properties/156862712#/?channel=RES_BUY,99950,156862712,,for-sale,,freehold,,ca,https://www.rightmove.co.uk/properties/156862712#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Burnham On Crouch, Essex, CM0 8AN","Reduced on 11/03/2025
 by Park Move, Nationwide",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 11/03/2025,The signature feature of the Atlas Sahara is the textured wood finish with pewter fleck throughout.,,https://www.rightmove.co.uk/properties/159281408#/?channel=RES_BUY,99950,159281408,,for-sale,,freehold,,pa,https://www.rightmove.co.uk/properties/159281408#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/166k/165632/145273679/165632_32924374_DOC_00_0001.pdf""]","Mill Road, Burnham-On-Crouch","Added on 29/02/2024
 by S J Warren, Burnham-On-Crouch",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 29/02/2024,"UCUBELIFE the opportunity to purchase a bespoke high end unit, whether you require a luxury office/man cave, portable airbnb or holiday home not to mention a teenage room or annexe. All you need is the space to locate the unit and then we can arrange a meeting with the designer and builder t...",,https://www.rightmove.co.uk/properties/145273679#/?channel=RES_BUY,20000,145273679,,for-sale,,freehold,,m,https://www.rightmove.co.uk/properties/145273679#/?channel=RES_BUY,
,,,0,0,,,,,,,,,,,,for-sale,,,,Not specified,,
